,iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
2669,KI,1996,144.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0
2670,KI,1997,50.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
2671,KI,1998,52.0,0.0,0.0,1.0,6.0,10.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,5.0,1.0,1.0,0.0
2672,KI,1999,59.0,0.0,0.0,2.0,6.0,4.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,2.0,3.0,4.0,0.0
2673,KI,2000,54.0,0.0,0.0,2.0,9.0,3.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,2.0,5.0,6.0,3.0,4.0,1.0,3.0,0.0
2674,KI,2001,64.0,0.0,0.0,4.0,10.0,7.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,4.0,7.0,7.0,3.0,3.0,4.0,1.0,0.0
2675,KI,2002,82.0,0.0,0.0,5.0,11.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,15.0,8.0,8.0,3.0,4.0,1.0,0.0
2676,KI,2003,99.0,0.0,0.0,5.0,13.0,5.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,20.0,4.0,12.0,7.0,3.0,4.0,0.0
2677,KI,2004,142.0,0.0,0.0,8.0,17.0,10.0,12.0,10.0,9.0,3.0,0.0,0.0,0.0,7.0,31.0,9.0,12.0,7.0,6.0,1.0,0.0
2678,KI,2005,124.0,0.0,0.0,3.0,15.0,15.0,12.0,17.0,4.0,1.0,0.0,0.0,0.0,5.0,22.0,12.0,7.0,7.0,3.0,1.0,0.0
2679,KI,2006,129.0,0.0,0.0,3.0,18.0,18.0,16.0,18.0,3.0,7.0,0.0,0.0,0.0,5.0,15.0,5.0,5.0,1.0,8.0,3.0,0.0
2680,KI,2007,103.0,0.0,2.0,2.0,15.0,7.0,10.0,6.0,10.0,3.0,0.0,0.0,8.0,8.0,13.0,6.0,8.0,9.0,4.0,2.0,0.0
2681,KI,2008,147.0,0.0,2.0,2.0,30.0,9.0,15.0,10.0,2.0,5.0,0.0,0.0,4.0,4.0,33.0,9.0,12.0,9.0,3.0,4.0,0.0
2689,KM,1995,103.0,0.0,0.0,0.0,18.0,13.0,9.0,7.0,8.0,4.0,0.0,0.0,0.0,1.0,13.0,9.0,8.0,6.0,5.0,2.0,0.0
2690,KM,1996,107.0,0.0,0.0,1.0,19.0,16.0,12.0,4.0,8.0,8.0,0.0,0.0,0.0,1.0,7.0,12.0,6.0,4.0,10.0,3.0,0.0
2691,KM,1997,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,KM,1998,99.0,0.0,0.0,0.0,15.0,10.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,5.0,8.0,4.0,4.0,0.0
2693,KM,1999,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,KM,2000,87.0,0.0,0.0,0.0,18.0,7.0,14.0,9.0,3.0,4.0,0.0,0.0,0.0,1.0,9.0,6.0,12.0,1.0,2.0,1.0,0.0
2695,KM,2001,92.0,0.0,0.0,0.0,15.0,11.0,10.0,11.0,3.0,5.0,0.0,0.0,0.0,2.0,10.0,11.0,8.0,4.0,2.0,0.0,0.0
2696,KM,2002,72.0,0.0,0.0,0.0,10.0,9.0,8.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,7.0,6.0,2.0,3.0,0.0
2697,KM,2003,48.0,0.0,0.0,1.0,7.0,12.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,1.0,1.0,0.0
2698,KM,2004,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,KM,2005,79.0,0.0,0.0,0.0,12.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,10.0,7.0,4.0,8.0,3.0,8.0,0.0
2700,KM,2006,67.0,1.0,0.0,0.0,12.0,9.0,7.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,9.0,6.0,4.0,1.0,0.0
2702,KM,2008,77.0,0.0,2.0,2.0,11.0,11.0,4.0,9.0,5.0,5.0,0.0,0.0,2.0,2.0,6.0,11.0,1.0,6.0,2.0,2.0,0.0
2716,KN,1993,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,KN,1994,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,KN,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,KN,1996,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,KN,1998,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2722,KN,1999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,KN,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2729,KN,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2730,KN,2007,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2731,KN,2008,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2734,KP,1997,3980.0,0.0,0.0,5.0,375.0,430.0,640.0,620.0,430.0,240.0,0.0,0.0,0.0,2.0,205.0,295.0,210.0,205.0,175.0,148.0,0.0
2735,KP,1998,403.0,0.0,0.0,0.0,21.0,36.0,34.0,36.0,31.0,25.0,0.0,0.0,0.0,0.0,11.0,24.0,24.0,25.0,20.0,15.0,0.0
2736,KP,1999,5073.0,0.0,0.0,14.0,294.0,438.0,401.0,294.0,151.0,30.0,0.0,0.0,0.0,10.0,162.0,235.0,327.0,237.0,68.0,12.0,0.0
2737,KP,2000,16440.0,0.0,0.0,293.0,928.0,1508.0,2927.0,2519.0,1167.0,651.0,0.0,0.0,0.0,167.0,683.0,1121.0,2004.0,1524.0,591.0,357.0,0.0
2738,KP,2001,14429.0,0.0,0.0,207.0,1081.0,1593.0,2276.0,2208.0,1149.0,606.0,0.0,0.0,0.0,123.0,690.0,1132.0,1354.0,1120.0,553.0,336.0,0.0
2739,KP,2002,18576.0,0.0,0.0,199.0,1444.0,2282.0,2584.0,2618.0,1235.0,745.0,0.0,0.0,0.0,140.0,1049.0,1720.0,1642.0,1505.0,892.0,521.0,0.0
2740,KP,2003,17392.0,0.0,0.0,86.0,1154.0,2279.0,2678.0,2469.0,1412.0,634.0,0.0,0.0,0.0,93.0,823.0,1623.0,1607.0,1395.0,769.0,370.0,0.0
2741,KP,2004,18479.0,0.0,0.0,175.0,1284.0,2559.0,2991.0,2858.0,1464.0,460.0,0.0,0.0,0.0,118.0,887.0,1577.0,1640.0,1473.0,724.0,269.0,0.0
2742,KP,2005,17796.0,0.0,0.0,167.0,1409.0,2422.0,2688.0,2040.0,1185.0,485.0,0.0,0.0,0.0,166.0,1127.0,1756.0,1890.0,1381.0,764.0,336.0,0.0
2743,KP,2006,18435.0,0.0,0.0,157.0,1498.0,2393.0,3219.0,2301.0,1479.0,591.0,0.0,0.0,0.0,87.0,725.0,1373.0,2051.0,1373.0,791.0,397.0,0.0
2744,KP,2007,23575.0,0.0,0.0,353.0,1947.0,2748.0,3717.0,2831.0,2093.0,674.0,0.0,0.0,0.0,406.0,1233.0,1682.0,2672.0,1723.0,1056.0,440.0,0.0
2745,KP,2008,28026.0,11.0,430.0,441.0,2341.0,3320.0,4263.0,3988.0,2704.0,948.0,0.0,7.0,472.0,479.0,1259.0,1792.0,2428.0,2282.0,1177.0,604.0,0.0
2759,KR,1993,16630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,KR,1994,13266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,KR,1995,11754.0,0.0,0.0,27.0,1131.0,1613.0,1425.0,1207.0,1307.0,1225.0,0.0,0.0,0.0,46.0,908.0,863.0,431.0,296.0,408.0,867.0,0.0
2762,KR,1996,11420.0,0.0,0.0,31.0,1150.0,1587.0,1457.0,1118.0,1216.0,1116.0,0.0,0.0,0.0,32.0,950.0,827.0,460.0,297.0,340.0,839.0,0.0
2763,KR,1997,9957.0,0.0,0.0,24.0,935.0,1276.0,1221.0,982.0,1069.0,1099.0,0.0,0.0,0.0,31.0,790.0,685.0,445.0,234.0,359.0,807.0,0.0
2764,KR,1998,10359.0,0.0,0.0,19.0,977.0,1334.0,1329.0,999.0,1074.0,1119.0,0.0,0.0,0.0,37.0,765.0,708.0,455.0,238.0,393.0,912.0,0.0
2765,KR,1999,9559.0,0.0,0.0,27.0,884.0,1205.0,1180.0,871.0,962.0,1136.0,0.0,0.0,0.0,40.0,704.0,653.0,402.0,256.0,306.0,933.0,0.0
2766,KR,2000,8216.0,0.0,0.0,19.0,821.0,1085.0,988.0,853.0,731.0,901.0,0.0,0.0,0.0,25.0,546.0,544.0,393.0,220.0,295.0,795.0,0.0
2767,KR,2001,11805.0,0.0,0.0,23.0,942.0,1415.0,1419.0,1293.0,1103.0,1361.0,0.0,0.0,0.0,45.0,839.0,890.0,489.0,326.0,390.0,1270.0,0.0
2768,KR,2002,11345.0,0.0,0.0,20.0,806.0,1333.0,1374.0,1265.0,1029.0,1390.0,0.0,0.0,0.0,19.0,759.0,854.0,456.0,334.0,377.0,1329.0,0.0
2769,KR,2003,10976.0,0.0,0.0,22.0,732.0,1208.0,1265.0,1207.0,992.0,1472.0,0.0,0.0,0.0,32.0,681.0,793.0,501.0,365.0,381.0,1325.0,0.0
2770,KR,2004,11471.0,0.0,0.0,18.0,709.0,1276.0,1364.0,1248.0,1017.0,1595.0,0.0,0.0,0.0,26.0,659.0,847.0,496.0,340.0,360.0,1516.0,0.0
2771,KR,2005,11638.0,0.0,0.0,22.0,687.0,1171.0,1326.0,1336.0,1005.0,1669.0,0.0,0.0,0.0,27.0,590.0,842.0,491.0,370.0,373.0,1729.0,0.0
2772,KR,2006,11513.0,0.0,19.0,19.0,652.0,1109.0,1223.0,1406.0,955.0,1698.0,0.0,3.0,24.0,27.0,579.0,859.0,507.0,403.0,371.0,1705.0,0.0
2773,KR,2007,10927.0,3.0,48.0,16.0,589.0,953.0,1144.0,1308.0,906.0,1684.0,0.0,1.0,64.0,34.0,570.0,807.0,466.0,387.0,347.0,1716.0,0.0
2774,KR,2008,11048.0,3.0,18.0,21.0,492.0,865.0,1093.0,1400.0,958.0,1848.0,0.0,1.0,31.0,32.0,483.0,722.0,483.0,402.0,360.0,1889.0,0.0
2788,KW,1993,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,KW,1994,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,KW,1995,175.0,0.0,0.0,0.0,15.0,51.0,32.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,9.0,4.0,4.0,2.0,0.0
2791,KW,1996,153.0,0.0,0.0,0.0,11.0,45.0,16.0,30.0,4.0,1.0,0.0,0.0,0.0,1.0,12.0,17.0,8.0,3.0,3.0,2.0,0.0
2792,KW,1997,201.0,0.0,0.0,1.0,23.0,38.0,37.0,22.0,6.0,7.0,0.0,0.0,0.0,1.0,17.0,26.0,11.0,7.0,1.0,4.0,0.0
2793,KW,1998,185.0,0.0,0.0,0.0,14.0,42.0,42.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,13.0,14.0,9.0,5.0,5.0,5.0,0.0
2794,KW,1999,169.0,0.0,0.0,0.0,18.0,49.0,26.0,11.0,10.0,4.0,0.0,0.0,0.0,2.0,9.0,23.0,5.0,6.0,4.0,2.0,0.0
2795,KW,2000,180.0,0.0,0.0,0.0,10.0,44.0,32.0,21.0,11.0,5.0,0.0,0.0,0.0,1.0,11.0,24.0,12.0,5.0,3.0,1.0,0.0
2796,KW,2001,174.0,0.0,0.0,0.0,13.0,37.0,29.0,19.0,1.0,6.0,0.0,0.0,0.0,1.0,13.0,30.0,14.0,4.0,5.0,2.0,0.0
2797,KW,2002,206.0,0.0,0.0,0.0,14.0,47.0,32.0,26.0,9.0,3.0,0.0,0.0,0.0,0.0,15.0,37.0,11.0,7.0,3.0,2.0,0.0
2798,KW,2003,201.0,0.0,0.0,1.0,14.0,39.0,33.0,26.0,11.0,5.0,0.0,0.0,0.0,1.0,16.0,31.0,18.0,2.0,3.0,1.0,0.0
2799,KW,2004,247.0,0.0,0.0,0.0,20.0,63.0,38.0,22.0,9.0,7.0,0.0,0.0,0.0,0.0,14.0,44.0,12.0,7.0,5.0,7.0,0.0
2800,KW,2005,187.0,0.0,0.0,0.0,12.0,45.0,29.0,26.0,8.0,3.0,0.0,0.0,0.0,0.0,13.0,31.0,11.0,3.0,1.0,5.0,0.0
2801,KW,2006,284.0,0.0,0.0,1.0,19.0,72.0,40.0,37.0,14.0,3.0,0.0,0.0,0.0,0.0,17.0,41.0,23.0,5.0,6.0,6.0,0.0
2802,KW,2007,274.0,0.0,1.0,1.0,16.0,69.0,25.0,29.0,8.0,5.0,0.0,0.0,0.0,0.0,26.0,53.0,18.0,13.0,7.0,4.0,0.0
2803,KW,2008,345.0,0.0,0.0,0.0,18.0,90.0,56.0,34.0,11.0,9.0,0.0,0.0,2.0,2.0,33.0,47.0,27.0,7.0,5.0,6.0,0.0
2817,KY,1993,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,KY,1998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2822,KY,1999,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,KY,2000,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,KY,2001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,KY,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2830,KY,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,KZ,1995,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,KZ,1996,4290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,KZ,1997,4332.0,0.0,0.0,22.0,68.0,827.0,725.0,475.0,485.0,211.0,0.0,0.0,0.0,47.0,78.0,673.0,423.0,141.0,142.0,115.0,0.0
2850,KZ,1998,6180.0,0.0,0.0,34.0,795.0,1009.0,817.0,628.0,515.0,78.0,0.0,0.0,0.0,62.0,625.0,713.0,457.0,204.0,174.0,69.0,0.0
2851,KZ,1999,6977.0,0.0,0.0,34.0,778.0,1217.0,1026.0,560.0,368.0,165.0,0.0,0.0,0.0,60.0,822.0,872.0,452.0,226.0,171.0,136.0,0.0
2852,KZ,2000,8903.0,0.0,0.0,36.0,1057.0,1409.0,1379.0,923.0,439.0,218.0,0.0,0.0,0.0,84.0,999.0,1079.0,599.0,275.0,202.0,204.0,0.0
2853,KZ,2001,9079.0,0.0,0.0,38.0,1038.0,1477.0,1485.0,1011.0,429.0,211.0,0.0,0.0,0.0,88.0,1040.0,1062.0,570.0,263.0,194.0,173.0,0.0
2854,KZ,2002,9452.0,0.0,0.0,33.0,1067.0,1565.0,1490.0,1042.0,435.0,212.0,0.0,0.0,0.0,68.0,1035.0,1086.0,669.0,348.0,194.0,208.0,0.0
2855,KZ,2003,8665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,KZ,2004,7927.0,0.0,0.0,24.0,989.0,1291.0,1183.0,899.0,336.0,196.0,0.0,0.0,0.0,62.0,844.0,912.0,517.0,307.0,178.0,189.0,0.0
2857,KZ,2005,6911.0,0.0,31.0,31.0,917.0,1142.0,983.0,795.0,274.0,175.0,0.0,1.0,45.0,46.0,751.0,767.0,436.0,286.0,121.0,187.0,0.0
2858,KZ,2006,6205.0,0.0,0.0,11.0,888.0,981.0,848.0,744.0,287.0,169.0,0.0,0.0,0.0,30.0,741.0,636.0,370.0,234.0,116.0,150.0,0.0
2859,KZ,2007,6195.0,3.0,11.0,14.0,881.0,976.0,859.0,714.0,279.0,150.0,0.0,0.0,38.0,38.0,782.0,605.0,367.0,249.0,124.0,157.0,0.0
2860,KZ,2008,6193.0,0.0,14.0,14.0,897.0,968.0,811.0,752.0,306.0,160.0,0.0,1.0,43.0,44.0,710.0,659.0,320.0,230.0,137.0,185.0,0.0
2875,LA,1995,478.0,0.0,0.0,6.0,56.0,71.0,68.0,78.0,90.0,55.0,0.0,0.0,0.0,3.0,49.0,49.0,69.0,54.0,52.0,26.0,0.0
2876,LA,1996,886.0,0.0,0.0,1.0,42.0,80.0,97.0,131.0,127.0,84.0,0.0,0.0,0.0,4.0,31.0,62.0,80.0,64.0,59.0,24.0,0.0
2877,LA,1997,1234.0,0.0,0.0,2.0,61.0,91.0,151.0,158.0,156.0,124.0,0.0,0.0,0.0,2.0,60.0,83.0,102.0,102.0,88.0,54.0,0.0
2878,LA,1998,1494.0,0.0,0.0,4.0,77.0,152.0,150.0,177.0,211.0,152.0,0.0,0.0,0.0,6.0,59.0,121.0,122.0,108.0,90.0,65.0,0.0
2879,LA,1999,1706.0,0.0,0.0,5.0,91.0,175.0,183.0,213.0,193.0,191.0,0.0,0.0,0.0,9.0,60.0,115.0,142.0,141.0,98.0,90.0,0.0
2880,LA,2000,1526.0,0.0,0.0,7.0,92.0,128.0,166.0,201.0,177.0,176.0,0.0,0.0,0.0,10.0,59.0,95.0,131.0,122.0,91.0,71.0,0.0
2881,LA,2001,1563.0,0.0,0.0,10.0,81.0,137.0,176.0,219.0,186.0,164.0,0.0,0.0,0.0,6.0,51.0,99.0,121.0,138.0,104.0,71.0,0.0
2882,LA,2002,1829.0,0.0,0.0,4.0,86.0,159.0,220.0,223.0,227.0,185.0,0.0,0.0,0.0,2.0,72.0,141.0,151.0,152.0,117.0,90.0,0.0
2883,LA,2003,1866.0,0.0,0.0,6.0,91.0,180.0,239.0,226.0,207.0,196.0,0.0,0.0,0.0,7.0,77.0,107.0,162.0,156.0,114.0,98.0,0.0
2884,LA,2004,2226.0,0.0,0.0,14.0,120.0,181.0,231.0,318.0,259.0,268.0,0.0,0.0,0.0,12.0,72.0,137.0,157.0,172.0,164.0,121.0,0.0
2885,LA,2005,2806.0,0.0,0.0,13.0,136.0,223.0,296.0,373.0,300.0,352.0,0.0,0.0,0.0,7.0,101.0,186.0,205.0,244.0,192.0,178.0,0.0
2886,LA,2006,3041.0,0.0,0.0,12.0,145.0,245.0,340.0,406.0,345.0,354.0,0.0,0.0,0.0,13.0,109.0,196.0,221.0,228.0,222.0,205.0,0.0
2887,LA,2007,3080.0,0.0,0.0,11.0,150.0,258.0,307.0,418.0,361.0,350.0,0.0,0.0,0.0,7.0,126.0,175.0,215.0,293.0,206.0,207.0,0.0
2888,LA,2008,3079.0,0.0,0.0,6.0,159.0,262.0,329.0,380.0,409.0,373.0,0.0,0.0,0.0,10.0,101.0,165.0,209.0,264.0,220.0,192.0,0.0
2898,LB,1994,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,LB,1995,197.0,0.0,0.0,3.0,26.0,32.0,30.0,16.0,16.0,10.0,0.0,0.0,0.0,1.0,16.0,18.0,13.0,8.0,5.0,3.0,0.0
2900,LB,1996,198.0,0.0,0.0,4.0,28.0,41.0,18.0,12.0,9.0,19.0,0.0,0.0,0.0,4.0,24.0,13.0,11.0,5.0,6.0,4.0,0.0
2901,LB,1997,206.0,0.0,0.0,1.0,18.0,33.0,22.0,19.0,17.0,17.0,0.0,0.0,0.0,3.0,30.0,20.0,6.0,7.0,8.0,3.0,0.0
2902,LB,1998,224.0,0.0,0.0,1.0,27.0,33.0,22.0,19.0,17.0,17.0,0.0,0.0,0.0,3.0,23.0,20.0,6.0,7.0,8.0,3.0,0.0
2903,LB,1999,249.0,0.0,0.0,3.0,27.0,44.0,35.0,17.0,17.0,11.0,0.0,0.0,0.0,1.0,33.0,26.0,17.0,6.0,9.0,3.0,0.0
2904,LB,2000,202.0,0.0,0.0,5.0,16.0,28.0,20.0,15.0,17.0,14.0,0.0,0.0,0.0,4.0,31.0,26.0,9.0,7.0,4.0,6.0,0.0
2905,LB,2001,171.0,0.0,0.0,0.0,22.0,20.0,18.0,16.0,8.0,8.0,0.0,0.0,0.0,3.0,25.0,28.0,7.0,6.0,4.0,5.0,0.0
2906,LB,2002,148.0,0.0,0.0,1.0,19.0,25.0,14.0,10.0,7.0,9.0,0.0,0.0,0.0,2.0,17.0,21.0,8.0,9.0,3.0,3.0,0.0
2907,LB,2003,134.0,0.0,0.0,0.0,19.0,26.0,22.0,6.0,5.0,7.0,0.0,0.0,0.0,3.0,14.0,12.0,9.0,5.0,2.0,4.0,0.0
2908,LB,2004,146.0,0.0,0.0,1.0,11.0,25.0,18.0,18.0,8.0,6.0,0.0,0.0,0.0,0.0,18.0,21.0,10.0,5.0,1.0,4.0,0.0
2909,LB,2005,131.0,0.0,0.0,0.0,12.0,19.0,15.0,10.0,12.0,8.0,0.0,0.0,0.0,1.0,25.0,14.0,8.0,3.0,3.0,1.0,0.0
2910,LB,2006,112.0,0.0,0.0,0.0,11.0,12.0,18.0,14.0,10.0,8.0,0.0,0.0,1.0,1.0,16.0,12.0,5.0,2.0,2.0,1.0,0.0
2911,LB,2007,143.0,0.0,0.0,0.0,12.0,19.0,13.0,12.0,11.0,5.0,0.0,0.0,1.0,1.0,17.0,30.0,13.0,5.0,3.0,2.0,0.0
2912,LB,2008,158.0,0.0,1.0,1.0,9.0,14.0,12.0,17.0,14.0,6.0,0.0,0.0,2.0,2.0,24.0,32.0,15.0,7.0,3.0,2.0,0.0
2926,LC,1994,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,LC,1995,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,LC,1996,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,LC,1997,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
2930,LC,1998,10.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0
2931,LC,1999,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2932,LC,2000,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2933,LC,2001,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,LC,2002,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2935,LC,2003,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2936,LC,2004,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0
2937,LC,2005,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
2938,LC,2006,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2939,LC,2007,18.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2940,LC,2008,18.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0
2945,LK,1984,2608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
